venue,year,specific_parent_category,specific_label_cn,count,venue_year_total,share
NeurIPS,2024,Generative AI,生成模型：扩散模型、采样与内容生成,102,4034,0.0252850768468021
NeurIPS,2024,Time Series,时序建模：时间序列预测、动力系统与基础模型,62,4034,0.0153693604362915
NeurIPS,2024,Multimodal AI,多模态理解：视觉语言表征与跨模态对齐,32,4034,0.0079325731284085
RSS,2024,Embodied AI,具身智能：机器人操作、导航与视觉语言动作,45,131,0.3435114503816794
RSS,2024,Human-Centric Vision,人体理解：姿态、手部与人体运动建模,36,131,0.2748091603053435
RSS,2024,Computer Vision,开放词汇视觉：开放词汇检测、分割与CLIP语义,32,131,0.2442748091603053
RSS,2024,Reinforcement Learning,强化学习：策略优化、奖励学习与控制,18,131,0.1374045801526717
SIGGRAPH,2024,3D Vision,三维视觉：Gaussian Splatting、新视角合成与重建,62,121,0.512396694214876
SIGGRAPH,2024,Generative AI,生成模型：文生图、扩散采样与图像编辑,24,121,0.1983471074380165
SIGGRAPH,2024,Generative AI,生成模型：视频扩散生成与编辑,18,121,0.1487603305785124
SIGGRAPH,2024,Human-Centric Generation,人体与头像生成：姿态、表情与数字人合成,17,121,0.140495867768595
SIGGRAPH-Asia,2024,3D Vision,三维视觉：Gaussian Splatting、新视角合成与重建,71,141,0.5035460992907801
SIGGRAPH-Asia,2024,Generative AI,生成模型：视频扩散生成与编辑,26,141,0.1843971631205673
SIGGRAPH-Asia,2024,Generative AI,生成模型：扩散模型、采样与内容生成,25,141,0.1773049645390071
SIGGRAPH-Asia,2024,Human-Centric Generation,人体与头像生成：姿态、表情与数字人合成,19,141,0.1347517730496454
SIGIR,2024,Recommendation,推荐系统：排序、召回与点击率预测,73,214,0.3411214953271028
SIGIR,2024,Recommendation,推荐系统：偏好建模、反馈学习与个性化排序,64,214,0.2990654205607476
SIGIR,2024,Information Retrieval,信息检索：搜索排序、文档检索与重排,61,214,0.2850467289719626
SIGIR,2024,Multimedia Retrieval,多媒体检索：跨模态检索、语义匹配与内容理解,16,214,0.0747663551401869
WWW,2024,Graph Learning,图学习：GNN、节点分类与链接预测,80,404,0.198019801980198
WWW,2024,Recommendation,推荐系统：排序、召回与点击率预测,72,404,0.1782178217821782
WWW,2024,Recommendation,推荐系统：公平性、偏差与隐私,71,404,0.1757425742574257
WWW,2024,Recommendation,推荐系统：检索增强推荐、排序与个性化,60,404,0.1485148514851485
WWW,2024,Trustworthy LLM,大模型社会安全：偏见、虚假信息与检测,46,404,0.1138613861386138
WWW,2024,Knowledge Graph,知识图谱：实体关系、推理与补全,43,404,0.1064356435643564
WWW,2024,LLM,大模型应用：训练、评测与任务适配,32,404,0.0792079207920792
AAAI,2025,Generative AI,生成模型：视频扩散生成与编辑,381,3028,0.1258256274768824
AAAI,2025,LLM Reasoning,大模型推理：问答、常识与思维链,366,3028,0.1208718626155878
AAAI,2025,Reinforcement Learning,强化学习：策略优化、奖励学习与控制,304,3028,0.1003963011889035
AAAI,2025,Robust / Transfer Learning,迁移泛化：域适应、OOD泛化与鲁棒表征,277,3028,0.0914795244385733
AAAI,2025,Multimodal LLM,多模态大模型：视觉语言理解与跨模态推理,269,3028,0.0888375165125495
AAAI,2025,Robust / Weakly Supervised ML,鲁棒泛化：OOD检测、校准与噪声标签,252,3028,0.083223249669749
AAAI,2025,3D Vision,三维视觉：点云、深度估计与相机姿态,221,3028,0.0729854689564068
AAAI,2025,Security / Privacy,可信安全：对抗攻击、后门、水印与隐私,201,3028,0.0663804491413474
AAAI,2025,Optimization,优化理论：随机/非凸优化与收敛率,174,3028,0.0574636723910171
AAAI,2025,Graph Foundation Models,图基础模型：LLM增强图学习与节点表示,157,3028,0.0518494055482166
AAAI,2025,Time Series,时序建模：时间序列预测、动力系统与基础模型,107,3028,0.035336856010568
AAAI,2025,AI for Science,AI4Science：蛋白结构、序列与功能建模,90,3028,0.0297225891677675
AAAI,2025,Recommendation,推荐系统：偏好建模、反馈学习与个性化排序,90,3028,0.0297225891677675
AAAI,2025,Security / Vision,多媒体安全：Deepfake检测、伪造识别与攻防,76,3028,0.0250990752972258
AAAI,2025,AI for Neuroscience,神经科学AI：脑活动建模、EEG与脉冲网络,38,3028,0.0125495376486129
AAAI,2025,Multimodal Generation,多模态音视频生成：语音、音乐与情感生成,25,3028,0.0082562747688243
ACL,2025,Efficient LLMs,高效大模型：长上下文、注意力与推理优化,249,1699,0.1465567981165391
ACL,2025,Multimodal LLM,多模态大模型：视觉语言理解与跨模态推理,149,1699,0.0876986462625073
ACL,2025,Speech / Audio,语音音频：ASR、说话人与音频理解,146,1699,0.0859329017068864
ACL,2025,LLM Reasoning,大模型推理：问答、常识与思维链,145,1699,0.085344320188346
ACL,2025,Security / Privacy,可信安全：对抗攻击、后门、水印与隐私,145,1699,0.085344320188346
ACL,2025,Trustworthy LLM,大模型社会安全：偏见、虚假信息与检测,144,1699,0.0847557386698057
ACL,2025,LLM Evaluation,大模型评测：人类偏好、任务指标与领域评估,140,1699,0.0824014125956445
ACL,2025,Recommendation,推荐系统：排序、召回与点击率预测,119,1699,0.0700412007062978
ACL,2025,LLM / IR,检索增强大模型：RAG、知识注入与问答,116,1699,0.0682754561506768
ACL,2025,LLM,大模型训练：微调、数据配方与任务适配,112,1699,0.0659211300765156
ACL,2025,Efficient LLMs,高效大模型：推理加速、压缩与资源优化,82,1699,0.048263684520306
ACL,2025,Code Intelligence,代码大模型：代码生成、程序理解与评测,78,1699,0.0459093584461447
ACL,2025,Reinforcement Learning,强化学习：策略优化、奖励学习与控制,52,1699,0.0306062389640965
ACL,2025,3D Vision,三维视觉：点云、深度估计与相机姿态,22,1699,0.0129487934078869
ACMMM,2025,Multimodal LLM,多模态大模型：视觉语言理解与跨模态推理,185,1249,0.1481184947958366
ACMMM,2025,3D Vision,三维视觉：点云、深度估计与相机姿态,154,1249,0.1232986389111289
ACMMM,2025,Recommendation,推荐系统：检索增强推荐、排序与个性化,138,1249,0.11048839071257
ACMMM,2025,Security / Vision,多媒体安全：Deepfake检测、伪造识别与攻防,133,1249,0.1064851881505204
ACMMM,2025,Video Understanding,视频理解：动作识别、长视频与时序建模,130,1249,0.1040832666132906
ACMMM,2025,Generative AI,生成模型：文生图、扩散采样与图像编辑,114,1249,0.0912730184147317
ACMMM,2025,Multimodal Generation,多模态音视频生成：语音、音乐与情感生成,94,1249,0.0752602081665332
ACMMM,2025,Computer Vision,底层视觉：超分、去噪、增强与图像复原,90,1249,0.0720576461168935
ACMMM,2025,Graph Learning,图学习：图聚类、表示学习与结构匹配,74,1249,0.0592473979183346
ACMMM,2025,Robust / Transfer Learning,迁移泛化：域适应、OOD泛化与鲁棒表征,69,1249,0.055244195356285
ACMMM,2025,AI for Health,医疗视觉：医学影像分割、病理与临床影像,68,1249,0.0544435548438751
CHI,2025,Trustworthy LLM,大模型社会安全：偏见、虚假信息与检测,207,1243,0.166532582461786
CHI,2025,Generative AI,生成模型：扩散模型、采样与内容生成,189,1243,0.1520514883346741
CHI,2025,3D Vision,三维视觉：形状、场景与物体重建,179,1243,0.1440064360418342
CHI,2025,Code Intelligence,代码大模型：代码生成、程序理解与评测,167,1243,0.1343523732904263
CHI,2025,LLM,大模型应用：训练、评测与任务适配,133,1243,0.1069991954947707
CHI,2025,HCI,HCI：用户研究、界面交互与协作系统,99,1243,0.079646017699115
CHI,2025,Recommendation,推荐系统：排序、召回与点击率预测,93,1243,0.0748189863234111
CHI,2025,Multimodal AI,多模态理解：视觉语言表征与跨模态对齐,65,1243,0.0522928399034593
CHI,2025,Speech / Audio,语音语言：ASR、语音理解与音频建模,60,1243,0.0482703137570394
CHI,2025,Embodied AI,具身智能：机器人操作、导航与视觉语言动作,51,1243,0.0410297666934835
COLM,2025,LLM,大模型训练：微调、数据配方与任务适配,70,418,0.1674641148325359
COLM,2025,LLM Reasoning,大模型推理：RL驱动推理与奖励学习,69,418,0.1650717703349282
COLM,2025,LLM Evaluation,大模型评测：人类偏好、任务指标与领域评估,45,418,0.1076555023923445
COLM,2025,Efficient LLMs,高效大模型：推理加速、压缩与资源优化,42,418,0.1004784688995215
COLM,2025,Reinforcement Learning,强化学习：策略优化、奖励学习与控制,39,418,0.0933014354066985
COLM,2025,LLM / IR,检索增强大模型：RAG、知识注入与问答,34,418,0.0813397129186602
COLM,2025,Trustworthy LLM,大模型社会安全：偏见、虚假信息与检测,33,418,0.0789473684210526
COLM,2025,Multimodal LLM,多模态大模型：视觉语言理解与跨模态推理,31,418,0.0741626794258373
COLM,2025,Security / Privacy,可信安全：对抗攻击、后门、水印与隐私,30,418,0.0717703349282296
COLM,2025,Code Intelligence,代码大模型：代码生成、程序理解与评测,25,418,0.0598086124401913
CVPR,2025,Multimodal LLM,多模态大模型：视觉语言理解与跨模态推理,530,2871,0.184604667363288
CVPR,2025,Generative AI,生成模型：文生图、扩散采样与图像编辑,315,2871,0.109717868338558
CVPR,2025,3D Vision,三维视觉：点云、深度估计与相机姿态,234,2871,0.0815047021943573
CVPR,2025,Embodied AI,具身智能：机器人操作、导航与视觉语言动作,221,2871,0.0769766631835597
CVPR,2025,Robust / Transfer Learning,迁移泛化：域适应、OOD泛化与鲁棒表征,213,2871,0.0741901776384535
CVPR,2025,Multimodal Generation,多模态音视频生成：语音、音乐与情感生成,188,2871,0.0654824103099965
CVPR,2025,Efficient LLMs,高效大模型：推理加速、压缩与资源优化,180,2871,0.0626959247648902
CVPR,2025,Computer Vision,底层视觉：超分、去噪、增强与图像复原,169,2871,0.0588645071403692
CVPR,2025,Autonomous Driving,自动驾驶感知：LiDAR、轨迹与三维检测,165,2871,0.057471264367816
CVPR,2025,3D Generation,生成模型：三维生成、新视角与Gaussian Splatting,154,2871,0.053639846743295
CVPR,2025,3D Vision,三维视觉：Gaussian Splatting、新视角合成与重建,141,2871,0.0491118077324973
CVPR,2025,Anomaly Detection,异常检测：图异常、欺诈检测与时序异常,140,2871,0.0487634970393591
CVPR,2025,Generative AI,生成模型：视频扩散生成与编辑,134,2871,0.0466736328805294
CVPR,2025,AI for Health,医疗视觉：医学影像分割、病理与临床影像,87,2871,0.0303030303030303
EMNLP,2025,LLM,大模型训练：微调、数据配方与任务适配,420,1809,0.2321724709784411
EMNLP,2025,LLM / IR,检索增强大模型：RAG、知识注入与问答,222,1809,0.1227197346600331
EMNLP,2025,Multimodal LLM,多模态大模型：视觉语言理解与跨模态推理,221,1809,0.1221669430624654
EMNLP,2025,LLM Reasoning,大模型推理：问答、常识与思维链,215,1809,0.1188501934770591
EMNLP,2025,Trustworthy LLM,大模型社会安全：偏见、虚假信息与检测,180,1809,0.099502487562189
EMNLP,2025,Security / Privacy,可信安全：对抗攻击、后门、水印与隐私,159,1809,0.087893864013267
EMNLP,2025,Reinforcement Learning,强化学习：策略优化、奖励学习与控制,149,1809,0.0823659480375898
EMNLP,2025,Speech / Audio,语音音频：ASR、说话人与音频理解,122,1809,0.0674405749032614
EMNLP,2025,Medical LLM,医疗大模型：临床推理、医学影像与健康问答,71,1809,0.0392482034273079
EMNLP,2025,Code Intelligence,代码大模型：代码生成、程序理解与评测,50,1809,0.0276395798783858
ICCV,2025,Multimodal LLM,多模态大模型：视觉语言理解与跨模态推理,509,2701,0.188448722695298
ICCV,2025,3D Vision,三维视觉：点云、深度估计与相机姿态,375,2701,0.1388374676045909
ICCV,2025,3D Vision,三维视觉：Gaussian Splatting、新视角合成与重建,317,2701,0.1173639392817475
ICCV,2025,Robust / Transfer Learning,迁移泛化：域适应、OOD泛化与鲁棒表征,269,2701,0.0995927434283598
ICCV,2025,Generative AI,生成模型：视频扩散生成与编辑,257,2701,0.0951499444650129
ICCV,2025,Anomaly Detection,异常检测：图异常、欺诈检测与时序异常,248,2701,0.0918178452425027
ICCV,2025,Computer Vision,底层视觉：超分、去噪、增强与图像复原,242,2701,0.0895964457608293
ICCV,2025,Generative AI,生成模型：文生图、扩散采样与图像编辑,239,2701,0.0884857460199926
ICCV,2025,Video Understanding,视频理解：动作识别、长视频与时序建模,116,2701,0.0429470566456867
ICCV,2025,Human-Centric Generation,人体与头像生成：姿态、表情与数字人合成,65,2701,0.0240651610514624
ICCV,2025,Event Vision,事件视觉：事件相机、运动估计与时序感知,33,2701,0.0122176971492039
ICCV,2025,Efficient LLMs,高效大模型：推理加速、压缩与资源优化,31,2701,0.0114772306553128
ICDE,2025,Information Retrieval,信息检索：查询理解、搜索与文档检索,113,390,0.2897435897435897
ICDE,2025,Graph Learning,图学习：图聚类、表示学习与结构匹配,94,390,0.241025641025641
ICDE,2025,Recommendation,推荐系统：排序、召回与点击率预测,59,390,0.1512820512820512
ICDE,2025,3D Vision,三维视觉：点云、深度估计与相机姿态,49,390,0.1256410256410256
ICDE,2025,Time Series,时序建模：时间序列预测、动力系统与基础模型,39,390,0.1
ICDE,2025,Security / Privacy,可信安全：对抗攻击、后门、水印与隐私,36,390,0.0923076923076923
ICLR,2025,Optimization,优化理论：梯度方法、收敛性与训练动力学,430,3703,0.1161220631920064
ICLR,2025,Multimodal LLM,多模态大模型：视觉语言理解与跨模态推理,368,3703,0.0993788819875776
ICLR,2025,LLM,大模型训练：微调、数据配方与任务适配,359,3703,0.0969484201998379
ICLR,2025,Reinforcement Learning,强化学习：离线策略、奖励建模与控制,357,3703,0.0964083175803402
ICLR,2025,Generative AI,生成模型：文生图、扩散采样与图像编辑,355,3703,0.0958682149608425
ICLR,2025,LLM Reasoning,大模型推理：问答、常识与思维链,338,3703,0.091277342695112
ICLR,2025,Generative AI,生成模型：视频扩散生成与编辑,264,3703,0.071293545773697
ICLR,2025,Graph Learning,图学习：GNN、节点分类与链接预测,185,3703,0.0499594923035376
ICLR,2025,Generative AI,生成模型：扩散模型、采样与内容生成,154,3703,0.0415879017013232
ICLR,2025,LLM / IR,检索增强大模型：RAG、知识注入与问答,146,3703,0.0394274912233324
ICLR,2025,Security / Privacy,可信安全：对抗攻击、后门、水印与隐私,143,3703,0.0386173372940858
ICLR,2025,Efficient LLMs,高效大模型：推理加速、压缩与资源优化,137,3703,0.0369970294355927
ICLR,2025,Reinforcement Learning,强化学习：策略优化、奖励学习与控制,130,3703,0.0351066702673507
ICLR,2025,Time Series,时序建模：时间序列预测、动力系统与基础模型,125,3703,0.0337564137186065
ICLR,2025,AI for Neuroscience,神经科学AI：脑活动建模、EEG与脉冲网络,81,3703,0.021874156089657
ICLR,2025,Causal ML,因果学习：因果发现、反事实与处理效应,80,3703,0.0216041047799081
ICLR,2025,Multimodal Generation,多模态音视频生成：语音、音乐与情感生成,51,3703,0.0137726167971914
ICML,2025,Security / Privacy,可信安全：对抗攻击、后门、水印与隐私,462,3330,0.1387387387387387
ICML,2025,Optimization,优化理论：随机/非凸优化与收敛率,420,3330,0.1261261261261261
ICML,2025,Reinforcement Learning,在线决策：Bandit、后悔界与探索,395,3330,0.1186186186186186
ICML,2025,Multimodal LLM,多模态大模型：视觉语言理解与跨模态推理,323,3330,0.096996996996997
ICML,2025,Efficient LLMs,高效大模型：推理加速、压缩与资源优化,312,3330,0.0936936936936937
ICML,2025,Code Intelligence,代码大模型：代码生成、程序理解与评测,301,3330,0.0903903903903903
ICML,2025,Generative AI,生成模型：文生图、扩散采样与图像编辑,264,3330,0.0792792792792792
ICML,2025,Graph Learning,图学习：图聚类、表示学习与结构匹配,216,3330,0.0648648648648648
ICML,2025,Generative AI,生成模型：扩散模型、采样与内容生成,120,3330,0.036036036036036
ICML,2025,Reinforcement Learning,强化学习：策略优化、奖励学习与控制,109,3330,0.0327327327327327
ICML,2025,Efficient LLMs,高效大模型：参数高效微调与LoRA适配,105,3330,0.0315315315315315
ICML,2025,AI for Neuroscience,神经科学AI：脑活动建模、EEG与脉冲网络,100,3330,0.03003003003003
ICML,2025,Causal ML,因果学习：因果发现、反事实与处理效应,98,3330,0.0294294294294294
ICML,2025,Time Series,时序建模：时间序列预测、动力系统与基础模型,74,3330,0.0222222222222222
ICML,2025,Computer Vision,视觉感知：目标检测、识别与视觉表征,31,3330,0.0093093093093093
ICRA,2025,Embodied AI,具身智能：机器人操作、导航与视觉语言动作,882,1593,0.5536723163841808
ICRA,2025,Autonomous Driving,自动驾驶感知：LiDAR、轨迹与三维检测,189,1593,0.1186440677966101
ICRA,2025,Computer Vision,视觉感知：语义/实例/全景分割,181,1593,0.1136220966729441
ICRA,2025,Generative AI,生成模型：扩散模型、采样与内容生成,111,1593,0.0696798493408663
ICRA,2025,Multimodal LLM,多模态大模型：视觉语言理解与跨模态推理,77,1593,0.0483364720652856
ICRA,2025,Reinforcement Learning,强化学习：策略优化、奖励学习与控制,69,1593,0.0433145009416195
ICRA,2025,In-context Learning,上下文学习：ICL、示例选择与记忆机制,61,1593,0.0382925298179535
ICRA,2025,3D Vision,三维视觉：形状、场景与物体重建,23,1593,0.0144381669805398
IJCAI,2025,Multimodal AI,多模态理解：视觉语言表征与跨模态对齐,275,1280,0.21484375
IJCAI,2025,LLM Reasoning,大模型推理：问答、常识与思维链,217,1280,0.16953125
IJCAI,2025,Reinforcement Learning,强化学习：策略优化、奖励学习与控制,157,1280,0.12265625
IJCAI,2025,Graph Learning,图学习：图聚类、表示学习与结构匹配,154,1280,0.1203125
IJCAI,2025,Optimization,优化理论：梯度方法、收敛性与训练动力学,128,1280,0.1
IJCAI,2025,Time Series,时序建模：时间序列预测、动力系统与基础模型,128,1280,0.1
IJCAI,2025,Security / Privacy,可信安全：对抗攻击、后门、水印与隐私,87,1280,0.06796875
IJCAI,2025,Recommendation,推荐系统：排序、召回与点击率预测,67,1280,0.05234375
IJCAI,2025,Multimodal Generation,多模态音视频生成：语音、音乐与情感生成,35,1280,0.02734375
IJCAI,2025,AI for Health,医疗视觉：医学影像分割、病理与临床影像,32,1280,0.025
IROS,2025,Embodied AI,具身智能：机器人操作、导航与视觉语言动作,1129,1976,0.5713562753036437
IROS,2025,3D Vision,三维视觉：点云、深度估计与相机姿态,241,1976,0.1219635627530364
IROS,2025,Autonomous Driving,自动驾驶感知：LiDAR、轨迹与三维检测,238,1976,0.1204453441295546
IROS,2025,Reinforcement Learning,强化学习：策略优化、奖励学习与控制,179,1976,0.0905870445344129
IROS,2025,LLM / RL,大模型强化学习：策略迭代、奖励学习与控制,98,1976,0.0495951417004048
IROS,2025,Robotics,机器人学习：操作、世界模型与具身控制,91,1976,0.0460526315789473
KDD,2025,LLM Reasoning,大模型推理：问答、常识与思维链,84,552,0.1521739130434782
KDD,2025,Graph Foundation Models,图基础模型：LLM增强图学习与节点表示,81,552,0.1467391304347826
KDD,2025,Time Series,时序建模：时间序列预测、动力系统与基础模型,69,552,0.125
KDD,2025,Recommendation,推荐系统：偏好建模、反馈学习与个性化排序,64,552,0.1159420289855072
KDD,2025,AI for Science,AI4Science：蛋白结构、序列与功能建模,60,552,0.108695652173913
KDD,2025,Embodied AI,具身智能：机器人操作、导航与视觉语言动作,56,552,0.1014492753623188
KDD,2025,Graph Learning,图学习：图异常检测、聚类与结构表示,54,552,0.0978260869565217
KDD,2025,Optimization,优化理论：梯度方法、收敛性与训练动力学,54,552,0.0978260869565217
KDD,2025,Efficient LLMs,联邦大模型微调：LoRA、客户端异构与模型合并,30,552,0.0543478260869565
MICCAI,2025,AI for Health,医疗视觉：医学影像分割、病理与临床影像,29,65,0.4461538461538462
MICCAI,2025,Computer Vision,视觉感知：目标检测、识别与视觉表征,15,65,0.2307692307692307
MICCAI,2025,AI for Science,科学计算：神经算子、PDE与物理建模,14,65,0.2153846153846154
MICCAI,2025,Multimodal AI,多模态理解：视觉语言表征与跨模态对齐,7,65,0.1076923076923077
NAACL,2025,Efficient LLMs,高效大模型：长上下文、注意力与推理优化,98,718,0.1364902506963788
NAACL,2025,LLM / IR,检索增强大模型：RAG、知识注入与问答,80,718,0.1114206128133704
NAACL,2025,LLM Evaluation,大模型评测：人类偏好、任务指标与领域评估,80,718,0.1114206128133704
NAACL,2025,Speech / Audio,语音音频：ASR、说话人与音频理解,78,718,0.1086350974930362
NAACL,2025,LLM,大模型训练：微调、数据配方与任务适配,77,718,0.107242339832869
NAACL,2025,Trustworthy LLM,大模型社会安全：偏见、虚假信息与检测,61,718,0.0849582172701949
NAACL,2025,Multimodal LLM,多模态大模型：视觉语言理解与跨模态推理,57,718,0.0793871866295264
NAACL,2025,Computer Vision,开放词汇视觉：开放词汇检测、分割与CLIP语义,51,718,0.0710306406685236
NAACL,2025,LLM Reasoning,大模型推理：问答、常识与思维链,46,718,0.064066852367688
NAACL,2025,Security / Privacy,可信安全：对抗攻击、后门、水印与隐私,43,718,0.0598885793871866
NAACL,2025,Code Intelligence,代码大模型：代码生成、程序理解与评测,25,718,0.0348189415041782
NAACL,2025,Reinforcement Learning,强化学习：策略优化、奖励学习与控制,22,718,0.0306406685236768
NeurIPS,2025,Multimodal LLM,多模态大模型：视觉语言理解与跨模态推理,675,5286,0.1276958002270147
NeurIPS,2025,Generative AI,生成模型：视频扩散生成与编辑,600,5286,0.1135073779795686
NeurIPS,2025,LLM Reasoning,大模型推理：问答、常识与思维链,577,5286,0.1091562618236852
NeurIPS,2025,Reinforcement Learning,在线决策：Bandit、后悔界与探索,536,5286,0.1013999243284146
NeurIPS,2025,Causal ML,因果学习：因果发现、反事实与处理效应,508,5286,0.0961029133560348
NeurIPS,2025,Generative AI,生成模型：文生图、扩散采样与图像编辑,435,5286,0.0822928490351872
NeurIPS,2025,Efficient LLMs,联邦大模型微调：LoRA、客户端异构与模型合并,429,5286,0.0811577752553916
NeurIPS,2025,Robust / Transfer Learning,迁移泛化：域适应、OOD泛化与鲁棒表征,340,5286,0.0643208475217555
NeurIPS,2025,Security / Privacy,可信安全：对抗攻击、后门、水印与隐私,255,5286,0.0482406356413166
NeurIPS,2025,LLM / IR,检索增强大模型：RAG、知识注入与问答,253,5286,0.0478622777147181
NeurIPS,2025,AI for Neuroscience,神经科学AI：脑活动建模、EEG与脉冲网络,169,5286,0.0319712447975785
NeurIPS,2025,Efficient LLMs,高效大模型：推理加速、压缩与资源优化,135,5286,0.0255391600454029
NeurIPS,2025,Time Series,时序建模：时间序列预测、动力系统与基础模型,129,5286,0.0244040862656072
NeurIPS,2025,Reinforcement Learning,强化学习：策略优化、奖励学习与控制,125,5286,0.0236473704124101
NeurIPS,2025,Generative AI,生成模型：扩散模型、采样与内容生成,120,5286,0.0227014755959137
SIGGRAPH,2025,Generative AI,生成模型：文生图、扩散采样与图像编辑,61,161,0.3788819875776397
SIGGRAPH,2025,3D Vision,三维视觉：Gaussian Splatting、新视角合成与重建,46,161,0.2857142857142857
SIGGRAPH,2025,Generative AI,生成模型：扩散模型、采样与内容生成,38,161,0.2360248447204969
SIGGRAPH,2025,Generative AI,生成模型：视频扩散生成与编辑,16,161,0.0993788819875776
SIGGRAPH-Asia,2025,Generative AI,生成模型：视频扩散生成与编辑,56,192,0.2916666666666667
SIGGRAPH-Asia,2025,3D Vision,三维视觉：点云、深度估计与相机姿态,31,192,0.1614583333333333
SIGGRAPH-Asia,2025,Optimization,优化理论：梯度方法、收敛性与训练动力学,29,192,0.1510416666666666
SIGGRAPH-Asia,2025,3D Vision,三维视觉：Gaussian Splatting、新视角合成与重建,23,192,0.1197916666666666
SIGGRAPH-Asia,2025,Generative AI,生成模型：文生图、扩散采样与图像编辑,20,192,0.1041666666666666
SIGGRAPH-Asia,2025,Human-Centric Generation,人体与头像生成：姿态、表情与数字人合成,17,192,0.0885416666666666
SIGGRAPH-Asia,2025,Computer Vision,开放词汇视觉：开放词汇检测、分割与CLIP语义,16,192,0.0833333333333333
SIGIR,2025,Recommendation,推荐系统：排序、召回与点击率预测,62,239,0.2594142259414226
SIGIR,2025,Recommendation,推荐系统：偏好建模、反馈学习与个性化排序,60,239,0.2510460251046025
SIGIR,2025,LLM / IR,检索增强大模型：RAG、知识注入与问答,47,239,0.1966527196652719
SIGIR,2025,Information Retrieval,信息检索：搜索排序、文档检索与重排,42,239,0.1757322175732217
SIGIR,2025,Multimedia Retrieval,多媒体检索：跨模态检索、语义匹配与内容理解,28,239,0.1171548117154811
WWW,2025,Recommendation,推荐系统：检索增强推荐、排序与个性化,37,154,0.2402597402597402
WWW,2025,Computer Vision,视觉感知：目标检测、识别与视觉表征,35,154,0.2272727272727272
WWW,2025,Graph Learning,图学习：图异常检测、聚类与结构表示,35,154,0.2272727272727272
WWW,2025,Multimodal LLM,多模态大模型：视觉语言理解与跨模态推理,27,154,0.1753246753246753
WWW,2025,Security / Privacy,可信安全：对抗攻击、后门、水印与隐私,20,154,0.1298701298701298
AAAI,2026,LLM Reasoning,大模型推理：RL驱动推理与奖励学习,509,4149,0.1226801638949144
AAAI,2026,3D Vision,三维视觉：点云、深度估计与相机姿态,466,4149,0.1123162207760906
AAAI,2026,Efficient LLMs,高效大模型：推理加速、压缩与资源优化,362,4149,0.0872499397445167
AAAI,2026,Reinforcement Learning,强化学习：策略优化、奖励学习与控制,332,4149,0.0800192817546396
AAAI,2026,Computer Vision,视觉感知：目标检测、识别与视觉表征,282,4149,0.0679681851048445
AAAI,2026,Graph Learning,图学习：图聚类、表示学习与结构匹配,270,4149,0.0650759219088937
AAAI,2026,Multimodal LLM,多模态大模型：视觉语言理解与跨模态推理,256,4149,0.061701614846951
AAAI,2026,Security / Privacy,可信安全：对抗攻击、后门、水印与隐私,253,4149,0.0609785490479633
AAAI,2026,Generative AI,生成模型：视频扩散生成与编辑,185,4149,0.0445890576042419
AAAI,2026,Time Series,时序建模：时间序列预测、动力系统与基础模型,179,4149,0.0431429260062665
AAAI,2026,AI for Health,医疗视觉：医学影像分割、病理与临床影像,164,4149,0.039527597011328
AAAI,2026,Recommendation,推荐系统：排序、召回与点击率预测,155,4149,0.0373583996143649
AAAI,2026,LLM / IR,检索增强大模型：RAG、知识注入与问答,144,4149,0.0347071583514099
AAAI,2026,Causal ML,因果学习：因果发现、反事实与处理效应,127,4149,0.0306097854904796
AAAI,2026,Multimodal AI,多模态理解：视觉语言表征与跨模态对齐,123,4149,0.029645697758496
AAAI,2026,Multimedia Retrieval,多媒体检索：跨模态检索、语义匹配与内容理解,122,4149,0.0294046758255001
AAAI,2026,AI for Science,AI4Science：蛋白结构、序列与功能建模,107,4149,0.0257893468305615
AAAI,2026,AI for Neuroscience,神经科学AI：脑活动建模、EEG与脉冲网络,73,4149,0.0175946011087008
AAAI,2026,Anomaly Detection,异常检测：图异常、欺诈检测与时序异常,40,4149,0.0096408773198361
ICLR,2026,LLM Reasoning,大模型推理：RL驱动推理与奖励学习,606,5352,0.1132286995515695
ICLR,2026,Multimodal LLM,多模态大模型：视觉语言理解与跨模态推理,592,5352,0.1106128550074738
ICLR,2026,Generative AI,生成模型：视频扩散生成与编辑,543,5352,0.101457399103139
ICLR,2026,Efficient LLMs,高效大模型：推理加速、压缩与资源优化,514,5352,0.0960388639760837
ICLR,2026,Optimization,优化理论：随机/非凸优化与收敛率,469,5352,0.0876307922272047
ICLR,2026,Security / Privacy,可信安全：对抗攻击、后门、水印与隐私,375,5352,0.070067264573991
ICLR,2026,Code Intelligence,代码大模型：代码生成、程序理解与评测,330,5352,0.0616591928251121
ICLR,2026,Reinforcement Learning,在线决策：Bandit、后悔界与探索,328,5352,0.0612855007473841
ICLR,2026,Generative AI,生成模型：扩散模型、采样与内容生成,322,5352,0.0601644245142003
ICLR,2026,Video Understanding,视频理解：动作识别、长视频与时序建模,237,5352,0.0442825112107623
ICLR,2026,LLM Analysis,语言模型分析：认知、语言结构与可解释性,178,5352,0.0332585949177877
ICLR,2026,Efficient LLMs,高效大模型：参数高效微调与LoRA适配,162,5352,0.0302690582959641
ICLR,2026,AI for Neuroscience,神经科学AI：脑活动建模、EEG与脉冲网络,139,5352,0.0259715994020926
ICLR,2026,AI for Science,AI4Science：蛋白结构、序列与功能建模,134,5352,0.0250373692077727
